"","seg_name","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9","Comp.10","Comp.11","Comp.12","Comp.13","Comp.14","Comp.15","Comp.16","Comp.17","Comp.18","Comp.19","Comp.20","Comp.21","Comp.22","Comp.23","Comp.24","Comp.25","ID","ratio","perc_0","perc_1","perc_2","perc_3","perc_4","perc_5","perc_6","perc_7","perc_8","perc_9"
"196","FMC06_0017_t",0.12625705544979,2.01735844951721,0.645511764010138,-0.665508322074801,-0.496982469458402,0.477593063009379,0.533549490526667,0.356308814174133,-0.364797637278781,-0.0623017251448291,-0.69823762677378,-0.164292468512503,0.676426637975682,-0.209484490435167,0.189268053380346,-0.325869010435663,0.099823913578851,0.472617011432069,0.166487720219283,-0.318492986209494,-0.314165517024378,0.10863141446527,0.0930024281750038,0.104071131034642,-0.0451182326706268,"FMC06_13",0.00275,22.86,2.76,0,0,0,0,55.03,0,0,19.35
"197","FMC06_0018_t",1.17224614467309,1.36404858582606,0.0480742947417292,-0.470688461600214,0.371143518342467,0.0113889784306038,0.201253082708615,-0.834940069210853,0.209331498809973,0.588335141763442,-0.287954640768053,0.221509047305281,-0.183580360485389,-0.00730562154582659,-0.239144371405979,0.0278551414316986,0.0800644250358394,0.508301002049209,0.0467971227526564,0.115369723519141,-0.0817171433225805,-0.0458128545873883,-0.0572997797665512,0.102591061658371,0.0332306707745451,"FMC06_20",0.00224,40.92,3.08,0,0,0,2.46,32.62,0,3.08,17.85
"198","FMC06_0019_t",1.16016056033759,0.436096631012066,-0.101763042262061,-0.386057802287806,0.882427937932392,0.33800772084587,-0.100131167197501,-0.527088784564056,-0.286491499029281,-0.0210956213365539,-0.148807983871582,-0.6170645763949,0.399462598590099,-0.490299607145074,0.205597761865823,0.0607677668172533,-0.449017673883612,0.544562501028291,0.127232810435841,0.0904125811383626,-0.250132010593732,0.273394017040056,-0.392229003704821,0.316655291769152,0.246385234690441,"FMC06_21",0.00253,25.61,3.81,0,0,0,0,49.86,0,0,20.71
"199","FMC06_0020_t",0.305661504406382,1.29936828059503,1.32778941750862,-0.410739455703142,0.135181660605345,-0.503759895966282,0.239367034510203,-1.35450852687826,-0.562284276784117,0.118479837767584,-0.0188934835813548,0.640144006070095,-0.150216066272131,0.290768196743729,0.16853160963529,0.14015833811372,-0.328006021566767,-0.0956189615098177,0.201220485600226,-0.429320068775087,-0.161799246029591,0.0451697230005583,-0.155421614603628,0.140670717948535,0.309103185131367,"FMC06_4",0.00239,44.22,0,10.98,0,0,0,20.23,0,11.56,13.01
"200","FMC06_0021_t",0.586189845489956,0.959403733265081,0.197996458262612,-0.261478864948923,-0.537413061909697,0.0360672286122558,-0.230523987929268,-1.19626750510845,-0.577996696406354,-0.382995192534738,0.116460769984608,-0.438180454175532,0.186106834957775,0.326846494467384,-0.161542320937664,-0.334784671066336,-0.179671464907697,-0.0156080126548704,0.0434873255297746,-0.231873864272353,0.0842069457134031,0.0623645514734386,-0.0338179556703268,0.0325427947809736,0.00884734797483075,"FMC06_19",0.0031,21.38,7.57,1.34,0,0,0,41.65,0,2,26.06
"201","FMC06_0022_t",1.21528353483797,-0.135254357490337,2.47399516965909,1.46373222536857,1.31047272628094,-0.687936418142801,-0.628095721081599,-0.114851231837558,0.138876327204879,0.119077828698614,-0.445253440628885,0.278490785812918,-0.576479595504652,0.160838327177755,-0.279972071681319,-0.102158397557568,-0.186353973330696,0.204647426459008,0.050687963226354,0.145716062450502,0.0202278836687839,-0.178309211307771,-0.229450135523502,0.0313569305758403,0.141367785250614,"FMC06_26",0.00313,36.42,5.52,3.75,0,0,0,23.84,0,14.13,16.34
"202","FMC06_0023_t",1.61681536115154,0.139214842882053,1.89703254606657,0.836748038212835,0.101978967595911,0.185587389744823,-0.574761431415318,-0.758538787538049,0.393065942292171,0.642947698827737,0.0696458129547628,0.133017438255071,0.14623746042749,0.160933616551683,0.00949507762584816,-0.262935582171956,0.196071658112942,-0.152938843207564,-0.141018716959996,-0.0483002845937199,0.0737464639837403,0.295303606538895,0.00155746283662489,-0.071632520159316,-0.0921703059285413,"FMC06_1",0.00293,26.18,7.31,0,0,0,2.83,42.69,0,2.36,18.63
"203","FMC06_0024_t",1.53068423684155,-0.444730456923604,1.52685357068544,0.865479916511622,0.853042901231647,-0.0490151716879928,-0.863144163790958,-1.00688169842775,-0.132429499733841,0.213163727138696,0.2415296415117,0.402622516557039,-0.345318394637745,0.222153326414255,-0.149288709156796,-0.373091774786597,-0.217256022251971,-0.429518161179544,0.373941869525207,-0.0881143000207252,0.146329336504488,-0.287646747110301,0.225124831937955,0.088963731536416,0.088665501344699,"FMC06_0",0.00402,39.18,1.55,0,0,0,0,35.74,0,5.15,18.38
"204","FMC06_0025_t",0.538237953469783,0.199512267734421,0.12067411053587,0.505643483173906,-0.504881553412722,0.73580097018507,-0.943758441750036,-0.624840561765387,1.3121709875106,1.01434301440692,-0.224489652349979,-0.288639282617671,-0.00383657907132894,0.197811454114729,0.0834915161027879,0.460530746992819,-0.441648050956923,-0.0253115810996405,0.457621110085815,-0.130556291178359,-0.0629420817394709,0.314814432558761,0.0311022932006698,-0.10370214667769,0.373686604128216,"FMC06_8",0.00371,25.33,0,5.03,0,0,1.86,31.47,0,18.25,18.06
"205","FMC06_0026_t",1.69672782524128,0.0481907922609432,0.768287930913192,0.127869200576987,0.324844814490054,0.602776996687319,-0.321270182487604,0.179322323122511,0.112742402688328,0.00849334228443062,-0.0574514177156374,0.406215792275756,-0.262521128787975,-0.132693022258767,-0.284218676486689,-0.166315227842358,0.325867859576409,0.172644366619454,0.223819751018173,-0.215211113379392,0.0115966172861767,0.0193594052646927,-0.276398921974346,0.101824274163061,-0.102013017225322,"FMC06_3",0.00295,36.07,1.87,12.18,0,0,0,26.23,0,5.85,17.8
"206","FMC06_0027_t",1.67127662826071,0.235096765794664,1.06948919748929,0.193482362672973,0.619888429749353,0.414254799276052,-0.93654029277795,-0.755330761639272,0.379986529503078,0.472877674294491,-0.220239486143434,0.375121233296252,-0.530949362782405,-0.128883750661387,0.0126005536534961,0.018030048094243,0.158327727074129,0.155553447674949,-0.131760413664345,-0.212950643621347,-0.0423109725615423,-0.196609146580581,-0.0412925764224578,0.0205859812596315,-0.0124368629239254,"FMC06_11",0.00344,19.64,0,0,0,0,0,55.91,0,0,24.45
"207","FMC07_0005_t",-4.0480480005211,-1.33973143660989,-0.73152720146868,0.431750810845435,2.1476400119114,1.23594640205061,0.186255286878955,-0.515570065988921,-0.995149381360568,-0.0593085577450747,-0.463952147372118,-0.646556829693378,-0.400318649169196,0.0862381907341634,0.689993337138997,-0.114116863478063,-0.0478865516184832,0.091750253892136,-0.159506353401687,0.080984976719857,-0.0654135270800155,-0.266909140885324,-0.154860077272993,0.138247146113067,-0.137725017895393,"FMC07_0",0.01604,10.84,5.44,0,42.41,9.04,10.85,2.38,15.33,0,3.72
"208","FMC07_0006_t",-3.22867091998044,-1.31918811721851,-0.978426591226526,0.935751065045636,1.13692118024019,0.791828922761677,0.774417319288267,-0.429001503789625,0.0196668714987144,0.78232839486761,0.845893887661428,0.0320580239488215,0.0172610989101538,-0.438338149707695,-0.0344343654497447,-0.304737787336172,-0.0309766102238268,-0.138339926897483,0.00481313661984017,0.131994821455534,-0.113289777497815,-0.0259788735486573,0.163229094602012,0.0454594229520241,-0.12603527804969,"FMC07_1",0.01476,5.25,13.45,0,37.93,10.1,9.04,1.78,17.44,0,5.01
"209","FMC08_0000_t",-3.9656216259503,-2.49209109940735,-0.638955227742291,0.243592249158727,-0.689954050802243,0.745216930029097,0.143477752311689,-0.86272602837136,0.984519775866075,-0.99409432967184,0.0437546449821738,0.489985256260829,0.435479186918936,-0.72024008049734,-0.0941002132673894,-0.252059627365382,0.0389251951722768,-0.370821188199651,0.047033603341034,-0.109064774568058,-0.230151374449861,-0.133798516430445,0.0968317681235955,0.252095244781502,-0.13830494782744,"FMC08_4",0.04275,2.65,1.85,45.85,2.05,0,2.24,14.43,0.87,24.47,5.61
"210","FMC09_0000_t",-0.161270143479555,1.23440766762836,-0.146568587581483,-1.45581878398816,0.559450041714244,0.946241389418802,-0.1878973325441,0.0686808144336774,-0.414014432614004,-0.676248647015584,0.140860657932381,0.0542076357473472,0.451008344744935,0.136460688049811,-0.129725815708695,-0.412921976984646,-0.0661273965005889,-0.0230821644692472,0.109219727546314,0.260840650467884,-0.0434889583634838,0.176034289689159,-0.076633981544818,0.205367535583348,-0.0109826009955204,"FMC09_0",0.01596,1.57,9.45,0,4.42,11.16,3.51,13.49,31.15,0,25.26
"211","FMC10_0000_t",1.37748175942928,-0.19404208951507,-0.261140021718412,-0.837861177286647,0.31258912258987,0.986614339603694,-0.349574721559651,0.513614909771145,-0.338245653216871,-0.564022966547507,0.324206978802612,-0.299558256246363,0.104902690363689,0.153915852865898,-0.029068785099658,-0.123183971480532,0.175000341336134,-0.0493370662876939,0.135752809602294,-0.0412955286023985,0.0394567353402811,-0.147393137187228,0.023307767977188,-0.0609297616084142,0.0348159724074411,"FMC10_1",0.01187,27.66,2.84,25.07,8.46,0,0,12.34,23.63,0,0
"212","FMC10_0001_t",1.58435148928162,-0.800872716257311,-0.401217456428437,0.0377721573952408,0.14933575453818,-0.112198319297997,-0.148581142361147,0.530443669803721,0.279218755319999,-0.157539391016394,-0.357142341631224,0.0663540451825612,-0.328437853313992,-0.432891394466966,-0.116043318311994,0.0977302943198406,0.125320747833066,0.15940230046675,-0.185085408131369,0.110762573444783,0.00699246278211527,-0.0319123881934755,-0.0335579280615962,-0.0500884162522351,-0.112372632911541,"FMC10_0",0.0121,20.56,4.59,23.58,3.81,0,0,24.61,21.78,0,1.07
"213","FMC11_0000_t",1.66064544137704,-0.0434957727216791,1.22861902642075,0.371711796572371,0.411794812825952,0.384273030809198,-0.241970549275586,0.75715134011194,0.0720618761470134,-0.377993113091078,-0.189625045560818,-0.189975972629467,-0.0737436566363964,-0.256066222044472,-0.031135150213454,0.0843800861081281,0.33192191497271,0.264265020665194,-0.222772412559236,0.123675106242422,-0.0928839257792806,0.0946915805060783,-0.0760241915845693,0.00715955318059921,-0.0266715024615842,"FMC11_4",0.0063,0,22.6,0,5.4,27.93,0,12.07,3.3,0,28.7
"214","FMC12_0002_t",-0.0427071996646371,-0.0450973434246278,-1.47485600122359,-0.0923641743714622,-0.576228724806209,-0.277651318854613,-0.152644460316194,0.972432298946383,0.0661656434788588,0.234239272769826,-0.473369796460558,0.298620027850112,0.061201737178083,0.369724795518716,-0.580042424140083,0.157963778110834,0.0580385664821646,0.00860319107730152,0.0812878303294772,-0.209267121786796,-0.254629120880204,-0.176140500903529,0.093233232990945,0.0849241432580798,-0.0213580822389161,"FMC12_2",0.0251,38.69,7.75,0,5.4,3.66,2.58,10.3,13.05,8.13,10.44
"215","FMC12_0004_t",-1.4068618701921,-0.266871242718236,-1.59303420141727,-0.2112151222944,0.222161106431864,0.520568859625243,0.0704800594629488,0.641873533236683,-1.45441944295845,-0.340300688704144,-0.75017467629762,-0.237110855676441,-0.139130993524323,0.107955436513898,0.14844919749632,0.0275397692928198,-0.307242267020681,0.0972193702469763,0.0312073231892975,-0.0505660512467983,0.0940600807740114,0.0364890993918671,0.512830346160226,0.011433490122895,0.0251571745277469,"FMC12_1",0.02589,35.39,8.78,0,5.85,4.41,5.55,14.59,10.2,6.63,8.6
"216","FMC12_0005_t",-1.09266754203565,1.92661436240539,-0.0460846177212673,-1.39616056090608,-0.160844232256457,0.193384068202644,0.313932869908608,0.464377218121915,-0.26928348789024,-0.0553763465186511,-0.697128660925138,0.342314700834837,0.468935063874317,0.384104616478958,-0.552144749590554,-0.396033824473339,-0.111137498770134,0.0647610184233988,0.00543395650936093,0.244792501223552,-0.162932931236338,-0.0444684734814389,-0.0316453774452526,-0.00895895824388004,0.0348236596785963,"FMC12_0",0.01173,48.81,11.59,0,0,0,4.12,15.31,0,6.33,13.85
"217","FMC13_0000_t",0.965420227777471,1.1469835530105,0.313572440494528,-0.234879481769685,-0.65309171740143,-0.0925700394882341,-0.0555193363169978,-1.12928877470244,-0.969628605161964,-0.537579463333307,0.131471285483126,0.420250687052104,-0.078530853905833,0.15383390844936,0.020930628582425,-0.0672987177755546,0.0482734677250857,0.176792873969277,0.196020051390251,-0.0627054467050698,-0.00291166400208347,0.199242677614162,0.172820991961228,-0.0762622833631983,-0.135858994059573,"FMC13_7",0.0057,9.68,33.67,0,3.76,22.98,2.75,3.47,0,0,23.7
"218","FMC13_0001_t",0.772271115525855,0.972955563744162,0.72792272614677,0.134998830318982,-0.407150474666213,-0.264730111007973,-0.211262998572441,-0.541840267843695,0.0231840875600163,0.048325836786518,-0.164748478770691,0.967627550877648,-0.0847989872146963,0.419013333035422,-0.468059182419762,0.0522105100678776,0.174134291953762,0.0323151499644956,0.136576785639564,-0.0848115598190501,0.0662878628812981,-0.220737847549051,-0.14557891368638,0.012676389816759,-0.0693675794325725,"FMC13_9",0.00487,6.08,48.65,0,4.22,9.46,2.36,1.69,0,0,27.53
"219","FMC13_0002_t",-0.243862890944956,-0.260486667486736,0.333348277773569,1.57734811150854,-0.520134002405099,-0.381384753198876,-0.658123587958031,0.300114507300582,-0.594448867634379,0.224234481799323,-0.395594219615775,-0.161226822399687,-0.107646429622854,0.463065442879341,-0.570725411448435,-0.0419626998313231,-0.216481522599961,-0.398070039884187,-0.0985819871717556,0.12880912945489,-0.0174190346897218,-0.266913531265549,-0.0259313996718355,0.123390734655809,-0.0242396973674021,"FMC13_6",0.00919,8.6,36.2,0,2.78,24.01,0,4.93,2.69,0,20.79
"220","FMC13_0003_t",0.762278936408721,0.428741625576551,0.622027101936963,0.199000941386293,-1.99894269767709,-2.14968585381358,2.63756967023369,0.168894790996249,0.235276255964694,0.284959198262708,-0.67467700988635,0.367138724396256,-0.600027149300333,-0.0370351252398353,0.391749283690819,-0.254579951494677,0.261122133886898,0.276968761156581,0.371840333641032,-0.195463081652385,0.293382330973979,0.227767028575408,-0.141882365041376,0.192333359188373,-0.0416406411809941,"FMC13_14",0.00533,12.83,32.92,0,4.64,19.78,4.64,3.86,0,0,21.33
"221","FMC13_0004_t",0.162206189955408,1.77197322508163,0.974906998478527,-0.422788779535658,-2.1185666826546,-1.71675523423223,2.33235721770203,-0.524063848583557,-0.843121113848234,-0.30851085824207,-0.344263006731385,-0.106812644839048,-0.181153978579216,0.264998610475701,0.272338474928923,-0.3038090816625,0.159404929387682,0.633525450526687,-0.126723735697417,0.293842170258205,-0.117152286170141,0.167645316264964,0.268554982510645,0.0875795125627351,0.0838954060898123,"FMC13_4",0.00571,7.2,36.31,0,0,13.26,2.88,1.87,0,0,38.47
"222","FMC13_0005_t",1.02626034168938,0.506340248570948,0.839637004328779,-0.213262751383708,0.0402368179902873,-0.159442372255923,0.14579387954368,-0.115139888622825,-0.241337390295616,-0.136792408739433,0.195639267710622,0.634237798305907,0.0465388223754287,0.54245922919275,-0.295556679660368,-0.237408424452159,0.25893553570251,-0.171419764672047,-0.178901199710425,0.0031125919732182,-0.0106640164028084,-0.341565168951324,-0.166951793231426,0.0739243778830713,-0.0611439730363012,"FMC13_8",0.0068,4.6,36.56,0,0,27.12,2.3,2.78,0,0,26.63
"223","FMC13_0006_t",1.53123295354701,0.205535475184105,0.961944778142011,0.220333808449688,0.151178383530033,0.604995754526549,-0.0534959962652847,0.82369443502334,0.0561244095457258,-0.175172887049983,0.110350855193568,0.108687649350446,-0.274373930715344,0.122959449470698,0.0142541185017475,-0.265623883427013,0.244369832814567,0.120052608508908,0.261583339644826,-0.0906741858214132,0.191918252896889,0.24141329967527,-0.0825980638413348,0.123804183358785,-0.0234417813110359,"FMC13_2",0.00548,15.04,27.07,0,0,21.2,0,3.16,0,0,33.53
"224","FMC13_0007_t",0.542598006855485,1.53728396680551,1.36458854287671,0.246835380626487,-0.417729706223837,-0.546135567604677,0.181972535781941,-0.00912372699720375,0.321282998422151,0.13408404394317,-0.24148219651686,0.953557042919506,0.115093784643929,0.410661799240115,-0.0889072682776859,-0.39433805064405,0.0253131212384636,0.248439170909175,-0.0617172241677648,0.137184600070588,0.00515717221848869,-0.174474740508316,0.022424129992083,0.12233643279653,0.0286732468953226,"FMC13_15",0.00599,9.75,37.5,0,1.79,23.9,1.65,4.26,3.16,0,17.99
"225","FMC13_0008_t",0.699128992382503,1.09825977454312,2.10153255619809,-0.0358623179235235,-0.266910020808879,-0.165670716243452,0.505696972921189,-0.584849043810802,-0.229444084221964,0.303789694980814,-0.156960297264187,0.725612070522486,0.418158559714531,0.521146448020502,-0.0443362884999774,-0.57214306326563,-0.123351264495384,0.106440123126841,-0.0859159154363261,0.197766226134018,-0.0511516237128236,-0.0881007252779215,-0.290617644751334,0.0523394459022815,0.177066729132815,"FMC13_13",0.0052,8.86,52.06,0,2.37,28.64,2.69,0,0,0,5.38
"226","FMC13_0009_t",0.642165085796831,1.13866751831672,2.61531933781511,0.742184699955073,0.128498995646052,-0.0948234700786086,0.909435451410845,0.139755027330495,0.189172321222435,0.549812274294793,0.0883231518758382,0.328555858253225,0.435464948482767,0.733024792191868,0.264521901996489,-0.641822817782671,-0.185695065670528,0.381819324589162,0.399540711750849,0.002632955851381,0.199655132951207,-0.148667910782616,-0.462127300874438,0.023627763017193,0.180955137895174,"FMC13_11",0.00535,8.77,38.92,0,0,20.92,4.31,4.46,0,0,22.62
"227","FMC13_0010_t",0.683126074871111,0.714515742475941,1.53359379655261,0.566360223490154,-0.245597624167271,-0.451669725134403,0.384371308468808,0.0568700846854117,0.0555923585135298,-0.124683954143639,-0.548689195283736,-0.486961835543396,0.00931886633236279,-0.226105584375819,0.0857970854780966,-0.110887983243952,-0.554932069509233,0.21987806795453,0.172827706842478,-0.163451442525781,-0.116393468418113,0.170577108825143,0.20164229099719,-0.0307727049482773,-0.0398480851042769,"FMC13_10",0.00705,8.29,39.6,0,5.84,16.12,3.15,4.32,0,0,22.66
"228","FMC13_0011_t",0.771700765272721,0.815883012193752,0.554699668006927,-0.633592633807424,-0.0121843360671298,0.400030254698101,-0.139527772980552,-0.803555526832551,0.0499213008626176,-0.0628335291862133,0.169528726015231,0.321855534534261,0.468030613075863,0.315855442401559,0.0547836185735106,-0.473656212839584,-0.257366095968549,0.00578402013654435,0.0704224314914994,0.0720680104164117,0.0260035340894639,-0.0597383984453155,-0.256008616780045,0.0764224702983812,0.192208376185819,"FMC13_3",0.0073,10.05,40.07,0,0,19.86,0,4.29,0,0,25.73
"229","FMC13_0012_t",1.20359123742105,0.414896779563408,0.167763293023926,-0.95061733825854,-0.353588180717004,0.401979241128737,0.312198581299187,-0.181642217671235,-0.589175934065434,-0.145550310204526,0.00127970132573331,0.1534795233734,-0.0594658990975167,0.307665285822949,-0.11309690520688,-0.23614550421123,0.204513279031989,-0.0757402066482997,-0.0680119695815244,-0.111667821509581,-0.218768820225619,-0.0220667860193643,0.0645588693044081,0.135682356850137,-0.0279717394986126,"FMC13_5",0.0084,10.88,43.53,0,0,9.22,1.57,2.16,0,0,32.65
"230","FMC13_0013_t",1.51867000919464,0.103452219533623,1.03287002484667,0.301552294767087,0.480911774869762,0.273751350054533,-0.108201719673941,0.500746314852334,-0.183543475637799,-0.252433914315317,0.235908502861981,0.108291644989843,0.0858377323601423,0.223436227253981,-0.0361127956249981,-0.292628478987852,-0.00313797383687651,0.256624027680861,0.21687535167337,-0.199404417908573,0.112273600537229,-0.0650393920894721,-0.229971041448697,0.147464732675136,0.0466528620033204,"FMC13_12",0.00528,12.79,39,0,0,18.41,2.81,2.96,0,0,24.02
"231","FMC14_0000_t",1.35036825150795,0.616885200686617,1.52018474550421,0.448229377441245,-0.243618952629647,0.241973199946069,-0.0527116103640959,0.458622409434496,0.323408231648617,0.130730884671699,-0.146280819904877,-0.111140401599222,0.109089334141707,0.207486836939955,0.270657159784112,-0.00840417779921844,0.309222948854534,-0.0367810519247453,-0.199943765979243,-0.087473597659498,0.0948653612963114,0.196615932596857,0.185724088712719,-0.0145447064185103,-0.0190582773666659,"FMC14_0",0.00779,38.56,6.58,0,0,3.15,19.94,16.59,0,0,15.19
"232","FMC14_0001_t",1.26771430594743,0.00492313553019681,0.477586525837056,0.0788459143438004,-0.382033221830946,0.44815784641397,0.0198722043335804,0.447652438708225,0.579813260408048,0.23986559881746,-0.300399202017733,-0.144273963811635,0.215896865335116,-0.0654257442784777,0.184512474717201,0.12166392649666,0.160670882390491,0.0996525388671234,-0.205745868280422,-0.143162433706384,0.144456040724109,0.211953465087923,0.153822930303356,-0.147166802616136,-0.00555771611313796,"FMC14_2",0.01398,39.6,8.82,0,0,0,24.11,12.1,0,0,15.37
"233","FMC14_0002_t",0.765529982884207,0.730550931758774,0.118755377880795,-0.676643308153165,-0.26933939107922,0.317092849700724,0.484700404843054,0.532496747666075,-0.157763239953952,-0.0248855970202794,0.173649500978976,-0.148186490485854,0.0299865695055264,0.105109350782899,-0.0130980654417023,0.103903787707518,0.161166847548042,0.0264797751652732,-0.0865444664481565,-0.172818372811832,-0.121466549953065,-0.116724622910527,0.113203196381326,-0.105525592203665,0.0188980555624173,"FMC14_3",0.01319,40.53,8.06,0,0,4.01,21.79,15.26,0,0,10.34
"234","FMC14_0003_t",0.124748883720375,1.25006074925562,2.16345347681079,0.036055090588795,-0.223408015991962,-0.0807708976538602,-0.860718114961523,0.127399806015435,0.466246528103207,-0.377249040778972,0.289043784098698,0.00305782142781045,-0.443795613567634,-0.498190843224237,0.179848753986536,0.531435021951963,-0.182319704885463,0.0272749514359614,-0.478253059147295,0.049927938440102,-0.158326818840907,0.22916032825668,0.214274573922765,0.247698019805317,0.0336347742861289,"FMC14_1",0.00831,42.61,6.5,0,0,4.2,22.19,11.36,0,0,13.13
"235","FMC15_0000_t",-0.842947032360864,1.70710422261846,0.652291204163308,-1.12176429756876,1.30802546614286,-0.180294836976077,0.645941236347906,-0.296774743912381,-0.128113979844767,-0.229470412240387,-0.0742323762164421,-0.916801414602383,-0.125459789139374,0.354012671850371,-0.391938154989297,-0.198632474556194,-0.510337647533654,0.13033736823772,-0.0462793771473271,0.137751154328321,-0.0949510706657301,-0.0527702774212313,-0.0875945176272849,0.340633610020865,-0.240446023252946,"FMC15_3",0.00833,0,7.65,0,0,53.7,10.01,0,18.23,0,10.41
"236","FMC15_0001_t",0.0388422911615117,1.82378594874676,0.504471106341986,-1.20270009362772,-0.321161294102886,0.570355906880965,-0.0524833915517307,-0.855966882574097,-0.0309742522818667,-0.419669458751185,0.202591386994085,0.134481103832311,0.519437867341333,0.389316851729661,-0.111361470552213,-0.335577913686503,0.223771043360673,-0.123723043426329,-0.141072168119339,0.4528267173596,0.0719319850799935,-0.299335363713928,-0.127988110648097,0.0445392315643169,0.227295815840868,"FMC15_4",0.00854,0,11.28,0,0,50.12,22.72,0,10.41,0,5.48
"237","FMC15_0002_t",-0.0755827655128031,1.38035856010116,-0.1808636782133,-0.170370256313571,-0.163862560904429,-0.165558309093461,0.13252532273261,-0.333769839409858,-0.260864001258028,0.32706249221664,-0.0969758785002258,-0.241945456066036,0.0597304411376463,-0.111638572830326,-0.452462362835272,0.278562916155115,0.111395890544419,-0.21578893823958,-0.00505306750089891,-0.0862440031863135,-0.0535447669875825,-0.367257651039533,-0.311307544005822,-0.151578310080421,0.25632692839244,"FMC15_2",0.01105,0,6.75,0,0,64.29,3.74,0,18.22,0,6.99
"238","FMC15_0003_t",-0.841186368678969,-0.953052919202346,-2.27767947117047,-0.0752347509068324,-0.513297556336272,0.107331475800576,-0.00890380472105326,-0.410435785937517,-0.136289297621974,0.344698367491781,-0.0583550805503508,0.610005608224205,-0.203182711777981,-0.0995216238521892,0.259136372351408,-0.445938558969538,-0.162252360527857,-0.298658378124862,0.0533526034854077,0.194883003770276,0.0837198944871018,0.35081028078069,-0.054746235675098,0.197844978113879,-0.00717376698808621,"FMC15_1",0.02608,0,1.64,0,56.49,17.57,13.34,0,5.72,0,5.25
"239","FMC16_0000_t",0.226150764008178,0.635719870740896,1.04762323109024,0.791351929383214,-0.971594121120798,0.831546719392989,-1.07712297847317,-0.0255329628886909,0.658878231635016,0.736916297932164,-0.155242147800824,-0.280497983390378,-0.162583895239466,0.10349894886755,0.376422767473823,0.109443466285935,0.151773836232094,-0.28829441597691,-0.245081145317453,-0.266631869513897,-0.0460521462513463,0.390928877649522,0.226136666692818,0.0120017366502122,0.00309465009090458,"FMC16_3",0.00512,38.86,15.14,0,0,0,13.25,19.07,0,5.09,8.59
"240","FMC16_0001_t",-0.420662823873671,0.724656153426564,0.642387853218952,0.793043275033211,0.494172319497027,0.245067864555443,0.0707031035315889,0.55351092979978,-0.249296564068127,0.59402908778259,0.21284982906791,0.184465181290721,-0.250586096555785,-0.169711177171189,-0.24331770406297,0.248356045798632,-0.122736309924159,0.0579413477248219,-0.125236352421317,0.187961882614992,-0.199884766363443,-0.069049203719435,-0.0106547896382228,0.0374302323291521,-0.0768809390664855,"FMC16_5",0.01055,29.68,12.86,5.23,2.54,0,4.52,14.42,8.98,13.5,8.27
"241","FMC16_0002_t",0.230656196219054,-0.126322725462491,0.858398470616608,1.17105531244076,-0.174211375949926,-0.191969090038619,-0.208001167386863,0.311579630096448,0.683067732055928,0.181796234712327,0.100833504849167,0.420077040283922,-0.456433881324346,0.261897021915313,0.75251845901245,0.130967986694395,-0.171434703135083,0.0415882725837963,-0.438271029824088,0.276115618193569,0.180674143843906,-0.185044514441875,0.0757784194383118,-0.258950203013958,-0.3023350524734,"FMC16_4",0.01383,44.04,14.77,2.05,0,0,11,11.43,5.82,4.15,6.74
"242","FMC16_0003_t",-0.3096998074453,0.617113381618116,2.21030794935283,1.29836376884248,0.00410084914646774,0.188259532767003,0.345326815926249,0.444733719831235,0.376943363900519,0.41703571191459,-0.299818031921988,0.269948520098914,-0.289757856315397,-0.828813806559358,-0.0137793650853712,-0.0852351257355959,-0.040040877133612,0.0176891998107801,0.0668497718129093,0.252018449071649,-0.16858811959694,0.255947976099321,-0.0628299683360612,0.0242083294496299,0.118231667169601,"FMC16_1",0.01634,29.39,10.27,5.29,0.73,0,10.09,9.9,5.48,21.18,7.67
"243","FMC16_0004_t",0.436006118328584,2.09580329809879,2.49571130088606,0.541174032711183,-0.68044459221745,-0.57580543482489,0.752921593970531,0.0473093380876256,0.102952253133252,0.0446216344594885,0.357524974839432,-0.0277754433138793,0.254994601873249,0.0530356736568441,0.73922286924173,0.0906406950536623,-0.0147655586978894,0.28177876000729,0.389106303497636,-0.359523463595719,-0.291258820340408,0.0914052199139139,0.0149136781894817,-0.109958471003848,0.330232536063167,"FMC16_2",0.00546,31.28,8.74,0,0,0,19.54,11.2,0,24.32,4.92
"244","FMC18_0000_t",-0.90960890988945,-0.45274222469774,-0.170303426836633,0.294824336896348,-0.313471156681559,0.768136025637443,0.176481233976511,0.515024765952617,0.06137998030065,0.960393263842025,-0.563011937548881,-0.225292956042742,0.057791367465416,-0.0880512195243398,0.038857217682779,-0.266932966332241,-0.206119513418764,-0.260070319816794,-0.430109064887363,0.215278422879474,0.290481506803748,0.13217283472629,-0.339341691603743,0.365466515657617,-0.141895364570053,"FMC18_0",0.01232,31.82,5.78,0,0,0,0,6.36,0,53.74,2.3
"245","FMC18_0001_t",-1.22572464574784,1.13415128880849,0.549029499548499,-0.266665610870023,-0.666406811395126,-0.304793831572963,0.693566547516393,0.0979240549404667,0.143897969765823,0.206366583864616,-0.171939082173984,0.022372873429568,-0.532619449796044,-0.0697590417998685,-1.02225393263493,-0.315546888202706,-0.174931656657075,0.0761035739613379,-0.136897404414851,-0.45001770507536,-0.420272971169744,0.176911787339576,0.313542768354346,0.0604206022230546,0.121167053266227,"FMC18_1",0.01281,25.93,9.48,0,0,0,0,5.69,0,55.07,3.83
