"","object_id_target","x","y","point_order","object_id","radians","shiftpoints","treatment","target"
"14458","MET14_0050_t_BEN04_0016_t",0.0610862254237685,-0.459381964275904,58,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14459","MET14_0050_t_BEN04_0016_t",0.0891883119676029,-0.466777743652763,59,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14460","MET14_0050_t_BEN04_0016_t",0.118383385653228,-0.469485338472659,60,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14461","MET14_0050_t_BEN04_0016_t",0.148573784868378,-0.467923651799443,61,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14462","MET14_0050_t_BEN04_0016_t",0.179334645671705,-0.463915066067889,62,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14463","MET14_0050_t_BEN04_0016_t",0.210305187090632,-0.459007090593895,63,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14464","MET14_0050_t_BEN04_0016_t",0.24132126196206,-0.453903807031935,64,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14465","MET14_0050_t_BEN04_0016_t",0.272341803268205,-0.4487813654493,65,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14466","MET14_0050_t_BEN04_0016_t",0.303362344574348,-0.443658923866665,66,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14467","MET14_0050_t_BEN04_0016_t",0.334382885880491,-0.438536482284028,67,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14468","MET14_0050_t_BEN04_0016_t",0.365403427186635,-0.433414040701392,68,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14469","MET14_0050_t_BEN04_0016_t",0.39642396849278,-0.428291599118757,69,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14470","MET14_0050_t_BEN04_0016_t",0.427444509798925,-0.423169157536118,70,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14471","MET14_0050_t_BEN04_0016_t",0.45846505110507,-0.418046715953474,71,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14472","MET14_0050_t_BEN04_0016_t",0.489485592411213,-0.412924274370828,72,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14473","MET14_0050_t_BEN04_0016_t",0.520506133717356,-0.407801832788182,73,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14474","MET14_0050_t_BEN04_0016_t",0.551526675023498,-0.402679391205537,74,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14475","MET14_0050_t_BEN04_0016_t",0.58254721632964,-0.397556949622891,75,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14476","MET14_0050_t_BEN04_0016_t",0.613567757635784,-0.392434508040245,76,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14477","MET14_0050_t_BEN04_0016_t",0.644588298941928,-0.387312066457601,77,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14478","MET14_0050_t_BEN04_0016_t",0.675608840248073,-0.382189624874962,78,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14479","MET14_0050_t_BEN04_0016_t",0.706629381554218,-0.377067183292327,79,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14480","MET14_0050_t_BEN04_0016_t",0.737644844647393,-0.371966523850309,80,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14481","MET14_0050_t_BEN04_0016_t",0.768609268283792,-0.367084789575734,81,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14482","MET14_0050_t_BEN04_0016_t",0.799342599065761,-0.363194289241546,82,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14483","MET14_0050_t_BEN04_0016_t",0.829460196668888,-0.361944872841352,83,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14484","MET14_0050_t_BEN04_0016_t",0.858532914704062,-0.365177291649514,84,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14485","MET14_0050_t_BEN04_0016_t",0.886508363149681,-0.373116263854225,85,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14486","MET14_0050_t_BEN04_0016_t",0.913985046961068,-0.383194603089316,86,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14487","MET14_0050_t_BEN04_0016_t",0.941905304888422,-0.391370305741777,87,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14488","MET14_0050_t_BEN04_0016_t",0.970863643984968,-0.395093333774218,88,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14489","MET14_0050_t_BEN04_0016_t",1.00068564536092,-0.395111827685499,89,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14490","MET14_0050_t_BEN04_0016_t",1.0305978381515,-0.394743460689537,90,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14491","MET14_0050_t_BEN04_0016_t",1.05974340733604,-0.397663396742526,91,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14492","MET14_0050_t_BEN04_0016_t",1.08765097481517,-0.405893532938662,92,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14493","MET14_0050_t_BEN04_0016_t",1.11439476696765,-0.419115487707569,93,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14494","MET14_0050_t_BEN04_0016_t",1.14039215822025,-0.435539003627846,94,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14495","MET14_0050_t_BEN04_0016_t",1.16606091722256,-0.45337213232563,95,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14496","MET14_0050_t_BEN04_0016_t",1.19163500544864,-0.47161133539899,96,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14497","MET14_0050_t_BEN04_0016_t",1.21719313418091,-0.489918994037414,97,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14498","MET14_0050_t_BEN04_0016_t",1.24275008247388,-0.508231715971749,98,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14499","MET14_0050_t_BEN04_0016_t",1.26831180140036,-0.526523975075873,99,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14500","MET14_0050_t_BEN04_0016_t",1.29392179156839,-0.544609182806214,100,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14501","MET14_0050_t_BEN04_0016_t",1.31975210930948,-0.561749332460397,101,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14502","MET14_0050_t_BEN04_0016_t",1.34617371379729,-0.576314275101439,102,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14503","MET14_0050_t_BEN04_0016_t",1.37359303951274,-0.586175636759064,103,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14504","MET14_0050_t_BEN04_0016_t",1.4019777430605,-0.589799943721233,104,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14505","MET14_0050_t_BEN04_0016_t",1.43043958185226,-0.586818258462587,105,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14506","MET14_0050_t_BEN04_0016_t",1.45736988711714,-0.577488597256652,106,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14507","MET14_0050_t_BEN04_0016_t",1.48102033085646,-0.562152036093189,107,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14508","MET14_0050_t_BEN04_0016_t",1.49990159205984,-0.541460702332626,108,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14509","MET14_0050_t_BEN04_0016_t",1.51288827639885,-0.516635269748274,109,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14510","MET14_0050_t_BEN04_0016_t",1.51957135907474,-0.489175699511585,110,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14511","MET14_0050_t_BEN04_0016_t",1.52077483493749,-0.460425819681709,111,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14512","MET14_0050_t_BEN04_0016_t",1.51835420814006,-0.431266489242195,112,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14513","MET14_0050_t_BEN04_0016_t",1.51417131825601,-0.401946623877313,113,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14514","MET14_0050_t_BEN04_0016_t",1.50920299104803,-0.37233860212451,114,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14515","MET14_0050_t_BEN04_0016_t",1.50327439473355,-0.342629678662389,115,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14516","MET14_0050_t_BEN04_0016_t",1.49518466815153,-0.313755073202289,116,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14517","MET14_0050_t_BEN04_0016_t",1.48340026583415,-0.286944283520814,117,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14518","MET14_0050_t_BEN04_0016_t",1.46752439625389,-0.262617769282456,118,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14519","MET14_0050_t_BEN04_0016_t",1.44942340319978,-0.23966833486159,119,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14520","MET14_0050_t_BEN04_0016_t",1.43243267852025,-0.21602844629088,120,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14521","MET14_0050_t_BEN04_0016_t",1.41899341322488,-0.190179974709093,121,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14522","MET14_0050_t_BEN04_0016_t",1.40891310829757,-0.16224263148291,122,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14523","MET14_0050_t_BEN04_0016_t",1.39964837324505,-0.133798101330182,123,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14524","MET14_0050_t_BEN04_0016_t",1.38801914027971,-0.10682400610437,124,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14525","MET14_0050_t_BEN04_0016_t",1.37199568519428,-0.0825825915237605,125,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14526","MET14_0050_t_BEN04_0016_t",1.35151840114393,-0.0611109259173475,126,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14527","MET14_0050_t_BEN04_0016_t",1.32797664262497,-0.0415449969440071,127,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14528","MET14_0050_t_BEN04_0016_t",1.30297583476766,-0.0228864221685985,128,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14529","MET14_0050_t_BEN04_0016_t",1.27751364852167,-0.00451476957381547,129,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14530","MET14_0050_t_BEN04_0016_t",1.2519641808761,0.0138026044285798,130,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14531","MET14_0050_t_BEN04_0016_t",1.22640723258313,0.0321153263629152,131,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14532","MET14_0050_t_BEN04_0016_t",1.20085028429016,0.0504280482972493,132,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14533","MET14_0050_t_BEN04_0016_t",1.17529333599719,0.068740770231583,133,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14534","MET14_0050_t_BEN04_0016_t",1.14973638770423,0.0870534921659168,134,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14535","MET14_0050_t_BEN04_0016_t",1.12417943941126,0.105366214100251,135,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14536","MET14_0050_t_BEN04_0016_t",1.09862249111829,0.123678936034586,136,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14537","MET14_0050_t_BEN04_0016_t",1.07306554282531,0.141991657968923,137,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14538","MET14_0050_t_BEN04_0016_t",1.04750859453234,0.16030437990326,138,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14539","MET14_0050_t_BEN04_0016_t",1.02195164623937,0.178617101837594,139,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14540","MET14_0050_t_BEN04_0016_t",0.996394697946407,0.196929823771925,140,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14541","MET14_0050_t_BEN04_0016_t",0.970837749653443,0.215242545706256,141,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14542","MET14_0050_t_BEN04_0016_t",0.945280801360477,0.233555267640588,142,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14543","MET14_0050_t_BEN04_0016_t",0.919723853067509,0.251867989574921,143,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14544","MET14_0050_t_BEN04_0016_t",0.894166904774541,0.270180711509255,144,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14545","MET14_0050_t_BEN04_0016_t",0.868609956481573,0.288493433443589,145,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14546","MET14_0050_t_BEN04_0016_t",0.843053008188605,0.306806155377922,146,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14547","MET14_0050_t_BEN04_0016_t",0.817496059895636,0.325118877312256,147,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14548","MET14_0050_t_BEN04_0016_t",0.791939111602665,0.343431599246592,148,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14549","MET14_0050_t_BEN04_0016_t",0.766382163309693,0.361744321180928,149,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14550","MET14_0050_t_BEN04_0016_t",0.740825215016723,0.380057043115262,150,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14551","MET14_0050_t_BEN04_0016_t",0.715268266723756,0.398369765049595,151,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14552","MET14_0050_t_BEN04_0016_t",0.68971131843079,0.416682486983928,152,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14553","MET14_0050_t_BEN04_0016_t",0.664149341990329,0.434973641525076,153,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14554","MET14_0050_t_BEN04_0016_t",0.638536776682368,0.453047803625699,154,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14555","MET14_0050_t_BEN04_0016_t",0.612694870811592,0.470138247946165,155,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14556","MET14_0050_t_BEN04_0016_t",0.586235754576418,0.4845812721936,156,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14557","MET14_0050_t_BEN04_0016_t",0.558687791412626,0.494353870632304,157,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14558","MET14_0050_t_BEN04_0016_t",0.529849078551973,0.498590015288204,158,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14559","MET14_0050_t_BEN04_0016_t",0.50006863751639,0.49878677529103,159,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14560","MET14_0050_t_BEN04_0016_t",0.470156702052887,0.498419512056318,160,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14561","MET14_0050_t_BEN04_0016_t",0.440977481338855,0.501195105532156,161,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14562","MET14_0050_t_BEN04_0016_t",0.413020558283146,0.509213539281805,162,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14563","MET14_0050_t_BEN04_0016_t",0.386234140859992,0.522252660119657,163,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14564","MET14_0050_t_BEN04_0016_t",0.36021227576777,0.538571199620192,164,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14565","MET14_0050_t_BEN04_0016_t",0.334534339075601,0.556364962160572,165,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14566","MET14_0050_t_BEN04_0016_t",0.308953798561234,0.574576489228303,166,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14567","MET14_0050_t_BEN04_0016_t",0.283346002323752,0.592671107454841,167,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14568","MET14_0050_t_BEN04_0016_t",0.257531787016014,0.609880325789251,168,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14569","MET14_0050_t_BEN04_0016_t",0.231146512282283,0.624640080740523,169,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14570","MET14_0050_t_BEN04_0016_t",0.203723820593933,0.634950010108477,170,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14571","MET14_0050_t_BEN04_0016_t",0.174995327825429,0.639658925315919,171,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14572","MET14_0050_t_BEN04_0016_t",0.145107616633087,0.639395568018987,172,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14573","MET14_0050_t_BEN04_0016_t",0.114496594178229,0.636029688687597,173,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14574","MET14_0050_t_BEN04_0016_t",0.0835785258516232,0.631346787719667,174,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14575","MET14_0050_t_BEN04_0016_t",0.0526004711178644,0.626406585145092,175,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14576","MET14_0050_t_BEN04_0016_t",0.0217411899778294,0.621975841928809,176,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14577","MET14_0050_t_BEN04_0016_t",-0.0087119164803833,0.619287316711186,177,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14578","MET14_0050_t_BEN04_0016_t",-0.0383485149442609,0.620101065237959,178,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14579","MET14_0050_t_BEN04_0016_t",-0.066907579633585,0.625536713701436,179,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14580","MET14_0050_t_BEN04_0016_t",-0.0946380096378865,0.634526651309905,180,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14581","MET14_0050_t_BEN04_0016_t",-0.122308676473064,0.643772932983032,181,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14582","MET14_0050_t_BEN04_0016_t",-0.150730285873404,0.649798172795222,182,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14583","MET14_0050_t_BEN04_0016_t",-0.180234077294782,0.651181574799014,183,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14584","MET14_0050_t_BEN04_0016_t",-0.210608163562702,0.648831993400221,184,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14585","MET14_0050_t_BEN04_0016_t",-0.241438485856568,0.64452546428505,185,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14586","MET14_0050_t_BEN04_0016_t",-0.27242446316228,0.639551279170254,186,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14587","MET14_0050_t_BEN04_0016_t",-0.303442081622389,0.63444137464421,187,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14588","MET14_0050_t_BEN04_0016_t",-0.334462622928539,0.629318933061568,188,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14589","MET14_0050_t_BEN04_0016_t",-0.365483164234688,0.624196491478926,189,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14590","MET14_0050_t_BEN04_0016_t",-0.396503705540834,0.619074049896285,190,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14591","MET14_0050_t_BEN04_0016_t",-0.427524246846982,0.613951608313643,191,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14592","MET14_0050_t_BEN04_0016_t",-0.458544788153132,0.608829166731001,192,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14593","MET14_0050_t_BEN04_0016_t",-0.489559308743051,0.603697043678819,193,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14594","MET14_0050_t_BEN04_0016_t",-0.520507232907051,0.598457831827812,194,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14595","MET14_0050_t_BEN04_0016_t",-0.551120332204493,0.592680212813292,195,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14596","MET14_0050_t_BEN04_0016_t",-0.580729807325799,0.58528873981156,196,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14597","MET14_0050_t_BEN04_0016_t",-0.608378038094249,0.57474353447256,197,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14598","MET14_0050_t_BEN04_0016_t",-0.633514655017547,0.560159588223663,198,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14599","MET14_0050_t_BEN04_0016_t",-0.656813673779921,0.542620735955755,199,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14600","MET14_0050_t_BEN04_0016_t",-0.680111735920916,0.525080345415595,200,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14601","MET14_0050_t_BEN04_0016_t",-0.705246152615044,0.510492861140517,201,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14602","MET14_0050_t_BEN04_0016_t",-0.732892257558213,0.499944237418732,202,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14603","MET14_0050_t_BEN04_0016_t",-0.762500467813482,0.492550730479242,203,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14604","MET14_0050_t_BEN04_0016_t",-0.793113088800246,0.486772342328593,204,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14605","MET14_0050_t_BEN04_0016_t",-0.824060906672987,0.481532959558447,205,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14606","MET14_0050_t_BEN04_0016_t",-0.855075416633774,0.476400819414352,206,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14607","MET14_0050_t_BEN04_0016_t",-0.886095957939913,0.471278377831711,207,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14608","MET14_0050_t_BEN04_0016_t",-0.917116499246053,0.466155936249071,208,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14609","MET14_0050_t_BEN04_0016_t",-0.948137040552195,0.46103349466643,209,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14610","MET14_0050_t_BEN04_0016_t",-0.979157581858342,0.455911053083789,210,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14611","MET14_0050_t_BEN04_0016_t",-1.01017812316449,0.450788611501147,211,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14612","MET14_0050_t_BEN04_0016_t",-1.04119866447064,0.445666169918505,212,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14613","MET14_0050_t_BEN04_0016_t",-1.07221043713509,0.440529628130132,213,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14614","MET14_0050_t_BEN04_0016_t",-1.10313088204443,0.435246228917221,214,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14615","MET14_0050_t_BEN04_0016_t",-1.13362032469593,0.42926976677413,215,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14616","MET14_0050_t_BEN04_0016_t",-1.16290279668687,0.42135246416574,216,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14617","MET14_0050_t_BEN04_0016_t",-1.19000144236226,0.409923511588661,217,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14618","MET14_0050_t_BEN04_0016_t",-1.21456923871426,0.394424886948354,218,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14619","MET14_0050_t_BEN04_0016_t",-1.23762094418475,0.376488348423313,219,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14620","MET14_0050_t_BEN04_0016_t",-1.26115969805082,0.359334996487275,220,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14621","MET14_0050_t_BEN04_0016_t",-1.2867843096684,0.345535758500525,221,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14622","MET14_0050_t_BEN04_0016_t",-1.31454551942021,0.335172226328728,222,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14623","MET14_0050_t_BEN04_0016_t",-1.34299816540302,0.325920541743725,223,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14624","MET14_0050_t_BEN04_0016_t",-1.37024196238375,0.314724996271037,224,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14625","MET14_0050_t_BEN04_0016_t",-1.39520895906002,0.299868296217989,225,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14626","MET14_0050_t_BEN04_0016_t",-1.41845061785108,0.282237207612402,226,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14627","MET14_0050_t_BEN04_0016_t",-1.4417982820516,0.264776578484356,227,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14628","MET14_0050_t_BEN04_0016_t",-1.46699991991509,0.250297187611935,228,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14629","MET14_0050_t_BEN04_0016_t",-1.49442833305834,0.239398509768674,229,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14630","MET14_0050_t_BEN04_0016_t",-1.52286723492712,0.230136976897584,230,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14631","MET14_0050_t_BEN04_0016_t",-1.55027109149448,0.219352803122493,231,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14632","MET14_0050_t_BEN04_0016_t",-1.57465432209503,0.204454880838167,232,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14633","MET14_0050_t_BEN04_0016_t",-1.59446065044084,0.18453331918545,233,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14634","MET14_0050_t_BEN04_0016_t",-1.60849568717289,0.160265653621795,234,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14635","MET14_0050_t_BEN04_0016_t",-1.61597772971412,0.133071451860455,235,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14636","MET14_0050_t_BEN04_0016_t",-1.61672519499106,0.104558213342938,236,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14637","MET14_0050_t_BEN04_0016_t",-1.61094004142131,0.0764970748853933,237,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14638","MET14_0050_t_BEN04_0016_t",-1.59885495542495,0.0505593798319768,238,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14639","MET14_0050_t_BEN04_0016_t",-1.58104650527358,0.0275670683074091,239,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14640","MET14_0050_t_BEN04_0016_t",-1.55894886578926,0.00711501817568974,240,"MET14_0050_t",3,129,"983645","BEN04_0016_t"
"14641","MET14_0055_t_BEN04_0016_t",-1.30172429923459,-0.091294489963583,1,"MET14_0055_t",3,13,"990691","BEN04_0016_t"
"14642","MET14_0055_t_BEN04_0016_t",-1.29428033135116,-0.120667754768087,2,"MET14_0055_t",3,13,"990691","BEN04_0016_t"
"14643","MET14_0055_t_BEN04_0016_t",-1.28676815999868,-0.149990166049582,3,"MET14_0055_t",3,13,"990691","BEN04_0016_t"
"14644","MET14_0055_t_BEN04_0016_t",-1.27887978430216,-0.179032073765283,4,"MET14_0055_t",3,13,"990691","BEN04_0016_t"
"14645","MET14_0055_t_BEN04_0016_t",-1.26975723457703,-0.207153762931356,5,"MET14_0055_t",3,13,"990691","BEN04_0016_t"
"14646","MET14_0055_t_BEN04_0016_t",-1.25795521480173,-0.233277599293708,6,"MET14_0055_t",3,13,"990691","BEN04_0016_t"
"14647","MET14_0055_t_BEN04_0016_t",-1.24210636616606,-0.2563840597446,7,"MET14_0055_t",3,13,"990691","BEN04_0016_t"
"14648","MET14_0055_t_BEN04_0016_t",-1.2219151178799,-0.276252762297781,8,"MET14_0055_t",3,13,"990691","BEN04_0016_t"
"14649","MET14_0055_t_BEN04_0016_t",-1.19841103356472,-0.293651364933848,9,"MET14_0055_t",3,13,"990691","BEN04_0016_t"
"14650","MET14_0055_t_BEN04_0016_t",-1.17314497023856,-0.309736209759124,10,"MET14_0055_t",3,13,"990691","BEN04_0016_t"
"14651","MET14_0055_t_BEN04_0016_t",-1.14725639357658,-0.325356899363392,11,"MET14_0055_t",3,13,"990691","BEN04_0016_t"
"14652","MET14_0055_t_BEN04_0016_t",-1.12123627684768,-0.34087951073331,12,"MET14_0055_t",3,13,"990691","BEN04_0016_t"
"14653","MET14_0055_t_BEN04_0016_t",-1.09520356216725,-0.356392728882818,13,"MET14_0055_t",3,13,"990691","BEN04_0016_t"
